subject_code,research_site_name,species_common_name,sex,age,housing_name,behavior_name,diet_name,measurement_name,measurement_value,measurement_date,measurement_user_date
Al-Ch-46,Alamogordo Primate Facility,Chimpanzee,Male,28,Mixed,Social,Chow,Body Weight,89.5,2007-06-06T05:00:00.000Z,2008-09-12T16:14:24.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31.5,Inside,Social,Chow,Body Weight,89.358,2019-08-22T12:00:00.000Z,2023-03-26T22:40:20.042Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,30.25,Outside,Social,Other,Body Weight,89,1996-04-09T05:00:00.000Z,2008-09-23T20:19:13.000Z
Tx-Ch-40,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,18,Outside,Social,Other,Body Weight,89,1993-02-10T06:00:00.000Z,2008-09-30T18:37:20.000Z
Tx-Ch-46,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,17,Outside,Social,Other,Body Weight,89,1995-06-13T05:00:00.000Z,2008-10-01T21:30:44.000Z
Tx-Ch-40,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,24,Outside,Social,Other,Body Weight,89,1999-01-06T06:00:00.000Z,2008-09-30T18:37:20.000Z
Al-Ch-29,Alamogordo Primate Facility,Chimpanzee,Female,25,Mixed,Social,Chow,Body Weight,89,2007-09-19T05:00:00.000Z,2008-09-12T16:14:23.000Z
Tx-Ch-48,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,14,Outside,Social,Other,Body Weight,89,1994-01-26T06:00:00.000Z,2008-09-18T18:59:28.000Z
Al-Ch-29,Alamogordo Primate Facility,Chimpanzee,Female,25.75,Mixed,Social,Chow,Body Weight,89,2008-06-18T05:00:00.000Z,2008-09-12T16:14:23.000Z
Al-Ch-92,Alamogordo Primate Facility,Chimpanzee,Female,25,Mixed,Social,Chow,Body Weight,89,2008-06-18T05:00:00.000Z,2008-09-12T16:14:27.000Z
Ye-Ch-151,Emory NPRC,Chimpanzee,Female,15.75,Inside,Social,Chow,Body Weight,89,1999-09-30T17:00:00.000Z,1999-09-30T17:00:00.000Z
Tx-Ch-65,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,11.5,Outside,Social,Other,Body Weight,89,1996-06-19T05:00:00.000Z,2009-01-21T21:28:25.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31.75,Inside,Social,Chow,Body Weight,88.904,2019-09-21T12:00:00.000Z,2023-03-26T22:40:20.001Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,35,Inside,Social,Chow,Body Weight,88.677,2022-12-28T12:00:00.000Z,2023-03-26T22:40:18.064Z
Ye-Ch-20,Emory NPRC,Chimpanzee,Female,34.25,Inside,Social,Chow,Body Weight,88.5,1992-05-02T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-92,Alamogordo Primate Facility,Chimpanzee,Female,24.5,Mixed,Social,Chow,Body Weight,88.5,2007-12-12T06:00:00.000Z,2008-09-12T16:14:27.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34.75,Inside,Social,Chow,Body Weight,88.45,2022-09-26T12:00:00.000Z,2023-03-26T22:40:18.148Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,25.75,Mixed,Social,Chow,Body Weight,88,2003-10-22T05:00:00.000Z,2008-04-07T16:19:08.000Z
Al-Ch-17,Alamogordo Primate Facility,Chimpanzee,Female,26,Mixed,Social,Chow,Body Weight,88,2004-02-17T06:00:00.000Z,2008-10-03T17:28:24.000Z
Tx-Ch-40,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,29.25,Outside,Social,Other,Body Weight,88,2004-04-07T05:00:00.000Z,2008-09-30T18:37:20.000Z
Ye-Ch-20,Emory NPRC,Chimpanzee,Female,34,Inside,Social,Chow,Body Weight,88,1992-02-27T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,26.5,Outside,Social,Other,Body Weight,88,1991-08-28T05:00:00.000Z,2008-09-17T20:53:57.000Z
Al-Ch-17,Alamogordo Primate Facility,Chimpanzee,Female,26,Mixed,Social,Chow,Body Weight,88,2004-02-19T06:00:00.000Z,2008-04-07T16:19:08.000Z
Tx-Ch-65,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,19.25,Outside,Social,Other,Body Weight,88,2004-02-26T06:00:00.000Z,2009-01-21T21:28:25.000Z
Al-Ch-31,Alamogordo Primate Facility,Chimpanzee,Female,24.25,Mixed,Social,Chow,Body Weight,88,2007-03-29T05:00:00.000Z,2008-09-12T16:14:23.000Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,40.75,Inside,Social,Chow,Body Weight,88,1999-01-21T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32,Inside,Social,Chow,Body Weight,87.997,2020-02-27T12:00:00.000Z,2023-03-26T22:40:19.743Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28,Inside,Social,Chow,Body Weight,87.997,2016-01-18T12:00:00.000Z,2023-03-26T22:40:22.248Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32.25,Inside,Social,Chow,Body Weight,87.77,2020-03-28T12:00:00.000Z,2023-03-26T22:40:19.602Z
Al-Ch-61,Alamogordo Primate Facility,Chimpanzee,Female,12.25,Mixed,Social,Chow,Body Weight,87.6,1998-08-27T05:00:00.000Z,2012-03-22T20:06:55.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31.5,Inside,Social,Chow,Body Weight,87.543,2019-07-14T12:00:00.000Z,2023-03-26T22:40:20.089Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34.5,Inside,Social,Chow,Body Weight,87.543,2022-07-02T12:00:00.000Z,2023-03-26T22:40:18.276Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31.75,Inside,Social,Chow,Body Weight,87.543,2019-11-01T12:00:00.000Z,2023-03-26T22:40:19.958Z
Al-Ch-61,Alamogordo Primate Facility,Chimpanzee,Female,19.5,Mixed,Social,Chow,Body Weight,87.5,2005-11-10T06:00:00.000Z,2008-04-07T16:19:13.000Z
Al-Ch-31,Alamogordo Primate Facility,Chimpanzee,Female,24.5,Mixed,Social,Chow,Body Weight,87.5,2007-06-12T05:00:00.000Z,2008-09-12T16:14:23.000Z
Al-Ch-46,Alamogordo Primate Facility,Chimpanzee,Male,28.5,Mixed,Social,Chow,Body Weight,87.5,2007-11-29T06:00:00.000Z,2008-09-12T16:14:24.000Z
Al-Ch-46,Alamogordo Primate Facility,Chimpanzee,Male,28.75,Mixed,Social,Chow,Body Weight,87.5,2008-03-10T05:00:00.000Z,2008-09-12T16:14:24.000Z
Al-Ch-92,Alamogordo Primate Facility,Chimpanzee,Female,21,Mixed,Social,Chow,Body Weight,87.5,2004-07-08T05:00:00.000Z,2008-04-07T16:19:16.000Z
Ye-Ch-20,Emory NPRC,Chimpanzee,Female,35.75,Inside,Social,Chow,Body Weight,87.5,1993-11-29T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-180,Emory NPRC,Chimpanzee,Female,11.25,Inside,Social,Chow,Body Weight,87.4,1999-03-23T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34.75,Inside,Social,Chow,Body Weight,87.09,2022-10-26T12:00:00.000Z,2023-03-26T22:40:18.106Z
Tx-Ch-46,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,19.75,Outside,Social,Other,Body Weight,87,1998-04-16T05:00:00.000Z,2008-10-01T21:30:44.000Z
Al-Ch-32,Alamogordo Primate Facility,Chimpanzee,Male,18.25,Mixed,Social,Chow,Body Weight,87,2001-03-20T06:00:00.000Z,2008-10-03T17:28:39.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,27,Outside,Social,Other,Body Weight,87,1992-02-06T06:00:00.000Z,2008-09-17T20:53:57.000Z
Tx-Ch-93,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,35.25,Outside,Social,Other,Body Weight,87,1995-06-08T05:00:00.000Z,2008-09-17T20:22:54.000Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,30.5,Outside,Social,Other,Body Weight,87,1996-09-25T05:00:00.000Z,2008-09-23T20:19:13.000Z
Al-Ch-92,Alamogordo Primate Facility,Chimpanzee,Female,24.25,Mixed,Social,Chow,Body Weight,87,2007-09-26T05:00:00.000Z,2008-09-12T16:14:27.000Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,29.25,Outside,Social,Other,Body Weight,87,1995-04-05T05:00:00.000Z,2008-09-23T20:19:13.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,29.75,Mixed,Social,Chow,Body Weight,87,2007-09-06T05:00:00.000Z,2008-09-12T16:14:22.000Z
Al-Ch-29,Alamogordo Primate Facility,Chimpanzee,Female,23,Mixed,Social,Chow,Body Weight,87,2005-09-28T05:00:00.000Z,2008-04-07T16:19:09.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,18.25,Mixed,Social,Chow,Body Weight,87,2007-07-25T05:00:00.000Z,2008-09-12T16:14:26.000Z
Al-Ch-29,Alamogordo Primate Facility,Chimpanzee,Female,23,Mixed,Social,Chow,Body Weight,87,2005-09-29T05:00:00.000Z,2008-10-03T17:28:36.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,20,Inside,Social,Chow,Body Weight,87,1997-02-18T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,15,Mixed,Social,Chow,Body Weight,86.9,1992-12-30T06:00:00.000Z,2008-10-03T17:28:23.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28,Inside,Social,Chow,Body Weight,86.636,2016-02-10T12:00:00.000Z,2023-03-26T22:40:22.180Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32,Inside,Social,Chow,Body Weight,86.636,2020-02-29T12:00:00.000Z,2023-03-26T22:40:19.668Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,33.75,Inside,Social,Chow,Body Weight,86.636,2021-10-25T12:00:00.000Z,2023-03-26T22:40:18.669Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,28.5,Mixed,Social,Chow,Body Weight,86.5,2006-06-15T05:00:00.000Z,2008-04-07T16:19:08.000Z
Al-Ch-57,Alamogordo Primate Facility,Chimpanzee,Female,20.75,Mixed,Social,Chow,Body Weight,86.5,2007-03-29T05:00:00.000Z,2008-09-12T16:14:25.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,30.25,Mixed,Social,Chow,Body Weight,86.5,2008-03-12T05:00:00.000Z,2008-09-12T16:14:22.000Z
Al-Ch-92,Alamogordo Primate Facility,Chimpanzee,Female,24.25,Mixed,Social,Chow,Body Weight,86.5,2007-10-03T05:00:00.000Z,2008-09-12T16:14:27.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,16.75,Mixed,Social,Chow,Body Weight,86.5,2006-01-10T06:00:00.000Z,2008-04-07T16:19:15.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31.25,Inside,Social,Chow,Body Weight,86.409,2019-05-14T12:00:00.000Z,2023-03-26T22:40:20.180Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32.25,Inside,Social,Chow,Body Weight,86.409,2020-04-20T12:00:00.000Z,2023-03-26T22:40:19.522Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31.25,Inside,Social,Chow,Body Weight,86.409,2019-03-23T12:00:00.000Z,2023-03-26T22:40:20.276Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32,Inside,Social,Chow,Body Weight,86.18,2020-01-28T12:00:00.000Z,2023-03-26T22:40:19.829Z
Al-Ch-77,Alamogordo Primate Facility,Chimpanzee,Male,17.25,Mixed,Social,Chow,Body Weight,86,2007-09-25T05:00:00.000Z,2008-09-12T16:14:26.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,20.5,Mixed,Social,Chow,Body Weight,86,2009-12-22T12:00:00.000Z,2021-03-25T12:05:47.608Z
Tx-Ch-44,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,11.5,Outside,Social,Other,Body Weight,86,1989-09-19T05:00:00.000Z,2008-09-30T18:52:09.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,20.5,Mixed,Social,Chow,Body Weight,86,2009-11-30T12:00:00.000Z,2021-03-25T12:05:47.638Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,17.25,Mixed,Social,Chow,Body Weight,86,1995-03-24T06:00:00.000Z,2008-10-03T17:28:23.000Z
Al-Ch-57,Alamogordo Primate Facility,Chimpanzee,Female,21,Mixed,Social,Chow,Body Weight,86,2007-06-12T05:00:00.000Z,2008-09-12T16:14:25.000Z
Tx-Ch-46,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,21,Outside,Social,Other,Body Weight,86,1999-07-22T05:00:00.000Z,2008-10-01T21:30:44.000Z
Al-Ch-17,Alamogordo Primate Facility,Chimpanzee,Female,30.5,Mixed,Social,Chow,Body Weight,86,2008-08-14T05:00:00.000Z,2008-09-12T16:14:22.000Z
Tx-Ch-65,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,18.25,Outside,Social,Other,Body Weight,86,2003-03-06T06:00:00.000Z,2009-01-21T21:28:25.000Z
Ye-Ch-20,Emory NPRC,Chimpanzee,Female,31.25,Inside,Social,Chow,Body Weight,86,1989-06-27T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,25.25,Outside,Social,Other,Body Weight,86,1990-05-02T05:00:00.000Z,2008-09-17T20:53:57.000Z
Tx-Ch-93,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,34.75,Outside,Social,Other,Body Weight,86,1994-12-28T06:00:00.000Z,2008-09-17T20:22:54.000Z
Tx-Ch-93,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,35,Outside,Social,Other,Body Weight,86,1995-01-02T06:00:00.000Z,2008-09-17T20:22:54.000Z
Al-Ch-12,Alamogordo Primate Facility,Chimpanzee,Male,30,Mixed,Social,Chow,Body Weight,86,2005-09-27T05:00:00.000Z,2008-04-07T16:19:08.000Z
Tx-Ch-65,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,15,Outside,Social,Other,Body Weight,86,2000-01-04T06:00:00.000Z,2009-01-21T21:28:25.000Z
Al-Ch-2,Alamogordo Primate Facility,Chimpanzee,Female,43.5,Mixed,Social,Chow,Body Weight,86,2007-07-25T05:00:00.000Z,2008-09-12T16:14:21.000Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,24.5,Inside,Social,Chow,Body Weight,86,1997-04-02T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31,Inside,Social,Chow,Body Weight,85.96,2018-12-22T12:00:00.000Z,2023-03-26T22:40:20.419Z
Ye-Ch-165,Emory NPRC,Chimpanzee,Female,22.5,Inside,Social,Chow,Body Weight,85.75,2008-01-22T12:00:00.000Z,2020-10-29T16:41:04.302Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,28,Inside,Social,Chow,Body Weight,85.729,2019-02-25T12:00:00.000Z,2023-03-26T22:40:15.937Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,27.75,Inside,Social,Chow,Body Weight,85.729,2018-09-24T12:00:00.000Z,2023-03-26T22:40:16.159Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34.25,Inside,Social,Chow,Body Weight,85.729,2022-04-30T12:00:00.000Z,2023-03-26T22:40:18.322Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31,Inside,Social,Chow,Body Weight,85.729,2019-02-25T12:00:00.000Z,2023-03-26T22:40:20.323Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,14.75,Mixed,Social,Chow,Body Weight,85.6,1992-10-27T06:00:00.000Z,2008-10-03T17:28:23.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,26.75,Mixed,Social,Chow,Body Weight,85.5,2004-10-05T05:00:00.000Z,2008-04-07T16:19:08.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,33.75,Inside,Social,Chow,Body Weight,85.5,2021-11-29T12:00:00.000Z,2023-03-26T22:40:18.583Z
Al-Ch-46,Alamogordo Primate Facility,Chimpanzee,Male,28.25,Mixed,Social,Chow,Body Weight,85.5,2007-07-31T05:00:00.000Z,2008-09-12T16:14:24.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,33.75,Inside,Social,Chow,Body Weight,85.5,2021-11-27T12:00:00.000Z,2023-03-26T22:40:18.625Z
Al-Ch-31,Alamogordo Primate Facility,Chimpanzee,Female,25.25,Mixed,Social,Chow,Body Weight,85.5,2008-03-26T05:00:00.000Z,2008-09-12T16:14:23.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32.25,Inside,Social,Chow,Body Weight,85.275,2020-05-23T12:00:00.000Z,2023-03-26T22:40:19.460Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,27.5,Inside,Social,Chow,Body Weight,85.275,2018-08-29T12:00:00.000Z,2023-03-26T22:40:16.203Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,33.5,Inside,Social,Chow,Body Weight,85.275,2021-08-28T12:00:00.000Z,2023-03-26T22:40:18.757Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31.25,Inside,Social,Chow,Body Weight,85.049,2019-04-13T12:00:00.000Z,2023-03-26T22:40:20.227Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28,Inside,Social,Chow,Body Weight,85.048,2016-03-10T12:00:00.000Z,2023-03-26T22:40:22.071Z
Tx-Ch-40,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,17.5,Outside,Social,Other,Body Weight,85,1992-07-22T05:00:00.000Z,2008-09-30T18:37:20.000Z
Al-Ch-31,Alamogordo Primate Facility,Chimpanzee,Female,24.75,Mixed,Social,Chow,Body Weight,85,2007-09-06T05:00:00.000Z,2008-09-12T16:14:23.000Z
Tx-Ch-28,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,36,Outside,Social,Other,Body Weight,85,2004-03-04T06:00:00.000Z,2008-09-23T20:19:16.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,26,Outside,Social,Other,Body Weight,85,1991-01-24T06:00:00.000Z,2008-09-17T20:53:57.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,17,Inside,Social,Chow,Body Weight,85,1994-02-03T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,29.5,Mixed,Social,Chow,Body Weight,85,2007-06-05T05:00:00.000Z,2008-09-12T16:14:22.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,29.25,Mixed,Social,Chow,Body Weight,85,2007-03-08T06:00:00.000Z,2008-09-12T16:14:22.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,28.5,Mixed,Social,Chow,Body Weight,85,2006-07-25T05:00:00.000Z,2008-04-07T16:19:08.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,30.25,Inside,Social,Chow,Body Weight,85,2015-06-11T12:00:00.000Z,2023-03-26T22:40:04.413Z
Al-Ch-17,Alamogordo Primate Facility,Chimpanzee,Female,30.25,Mixed,Social,Chow,Body Weight,85,2008-06-04T05:00:00.000Z,2008-09-12T16:14:22.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34.5,Inside,Social,Chow,Body Weight,84.82,2022-08-03T12:00:00.000Z,2023-03-26T22:40:18.233Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34.5,Inside,Social,Chow,Body Weight,84.82,2022-08-21T12:00:00.000Z,2023-03-26T22:40:18.190Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34,Inside,Social,Chow,Body Weight,84.82,2022-01-25T12:00:00.000Z,2023-03-26T22:40:18.451Z
Ye-Ch-20,Emory NPRC,Chimpanzee,Female,31.25,Inside,Social,Chow,Body Weight,84.6,1989-07-17T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,33.5,Inside,Social,Chow,Body Weight,84.595,2021-06-28T12:00:00.000Z,2023-03-26T22:40:18.873Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,31,Inside,Social,Chow,Body Weight,84.595,2019-01-22T12:00:00.000Z,2023-03-26T22:40:20.371Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32.5,Inside,Social,Chow,Body Weight,84.595,2020-06-24T12:00:00.000Z,2023-03-26T22:40:19.387Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,33.5,Inside,Social,Chow,Body Weight,84.595,2021-08-04T12:00:00.000Z,2023-03-26T22:40:18.829Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34,Inside,Social,Chow,Body Weight,84.595,2021-12-24T12:00:00.000Z,2023-03-26T22:40:18.539Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,34,Inside,Social,Chow,Body Weight,84.595,2021-12-27T12:00:00.000Z,2023-03-26T22:40:18.493Z
Al-Ch-12,Alamogordo Primate Facility,Chimpanzee,Male,28.5,Mixed,Social,Chow,Body Weight,84.5,2004-03-16T06:00:00.000Z,2008-04-07T16:19:08.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,30,Mixed,Social,Chow,Body Weight,84.5,2007-12-06T06:00:00.000Z,2008-09-12T16:14:22.000Z
Al-Ch-46,Alamogordo Primate Facility,Chimpanzee,Male,27.75,Mixed,Social,Chow,Body Weight,84.5,2007-03-29T05:00:00.000Z,2008-09-12T16:14:24.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,17.75,Mixed,Social,Chow,Body Weight,84.5,2007-03-07T06:00:00.000Z,2008-09-12T16:14:26.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,25.75,Mixed,Social,Chow,Body Weight,84.5,2003-09-23T05:00:00.000Z,2008-04-07T16:19:08.000Z
Al-Ch-92,Alamogordo Primate Facility,Chimpanzee,Female,19.75,Mixed,Social,Chow,Body Weight,84.5,2003-03-20T06:00:00.000Z,2008-04-07T16:19:16.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,16.25,Mixed,Social,Chow,Body Weight,84.5,1994-03-10T06:00:00.000Z,2008-10-03T17:28:23.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32.5,Inside,Social,Chow,Body Weight,84.368,2020-08-25T12:00:00.000Z,2023-03-26T22:40:19.304Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,30.75,Inside,Social,Chow,Body Weight,84.368,2018-11-21T12:00:00.000Z,2023-03-26T22:40:20.459Z
Ye-Ch-165,Emory NPRC,Chimpanzee,Female,21.5,Inside,Social,Chow,Body Weight,84.21,2007-01-24T12:00:00.000Z,2020-10-29T16:41:04.331Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,15.5,Mixed,Social,Chow,Body Weight,84.2,1993-06-03T05:00:00.000Z,2008-10-03T17:28:23.000Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,30.25,Inside,Social,Chow,Body Weight,84.141,2018-04-29T12:00:00.000Z,2023-03-26T22:40:20.751Z
Al-Ch-2,Alamogordo Primate Facility,Chimpanzee,Female,43.25,Mixed,Social,Chow,Body Weight,84,2007-04-27T05:00:00.000Z,2008-09-12T16:14:21.000Z
Tx-Ch-40,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,28.25,Outside,Social,Other,Body Weight,84,2003-06-02T05:00:00.000Z,2008-09-30T18:37:20.000Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,24.5,Inside,Social,Chow,Body Weight,84,1997-03-24T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,18,Mixed,Social,Chow,Body Weight,84,2007-04-25T05:00:00.000Z,2008-09-12T16:14:26.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,27.75,Mixed,Social,Chow,Body Weight,84,2005-11-15T06:00:00.000Z,2008-04-07T16:19:08.000Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,24,Outside,Social,Other,Body Weight,84,1990-02-20T06:00:00.000Z,2008-09-22T21:09:35.000Z
Al-Ch-2,Alamogordo Primate Facility,Chimpanzee,Female,43.75,Mixed,Social,Chow,Body Weight,84,2007-10-25T05:00:00.000Z,2008-09-12T16:14:21.000Z
Ye-Ch-151,Emory NPRC,Chimpanzee,Female,15,Inside,Social,Chow,Body Weight,84,1999-03-10T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-17,Alamogordo Primate Facility,Chimpanzee,Female,25.25,Mixed,Social,Chow,Body Weight,84,2003-05-01T05:00:00.000Z,2008-04-07T16:19:08.000Z
Tx-Ch-65,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,17,Outside,Social,Other,Body Weight,84,2002-02-07T06:00:00.000Z,2009-01-21T21:28:25.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,21.75,Mixed,Social,Chow,Body Weight,84,2011-03-22T12:00:00.000Z,2021-03-25T12:05:47.209Z
Ye-Ch-151,Emory NPRC,Chimpanzee,Female,15,Inside,Social,Chow,Body Weight,84,1999-02-28T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-34,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,22.25,Outside,Social,Other,Body Weight,84,1996-04-02T06:00:00.000Z,2008-09-25T18:42:43.000Z
Tx-Ch-46,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,15,Outside,Social,Other,Body Weight,84,1993-05-26T05:00:00.000Z,2008-10-01T21:30:44.000Z
Tx-Ch-58,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,20.25,Outside,Social,Other,Body Weight,84,2004-02-26T06:00:00.000Z,2008-10-03T21:26:08.000Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,27.75,Inside,Social,Chow,Body Weight,83.914,2018-11-21T12:00:00.000Z,2023-03-26T22:40:16.073Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,31.25,Inside,Social,Chow,Body Weight,83.914,2022-05-29T12:00:00.000Z,2023-03-26T22:40:14.030Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,32.75,Inside,Social,Chow,Body Weight,83.914,2020-09-20T12:00:00.000Z,2023-03-26T22:40:19.265Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28.25,Inside,Social,Chow,Body Weight,83.914,2016-04-24T12:00:00.000Z,2023-03-26T22:40:21.929Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28.25,Inside,Social,Chow,Body Weight,83.914,2016-03-17T12:00:00.000Z,2023-03-26T22:40:21.989Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,30.25,Inside,Social,Chow,Body Weight,83.91,2015-06-30T12:00:00.000Z,2023-03-26T22:40:04.373Z
